;CODE DU CHEF-LIEU, VILLE;NOM VILLE;CODE DU LYCEE OU COLLEGE;DATE DE FONDATION;SUPERFICIE TOTALE;SUPERFICIE BATIE;SUPERFICIE LIBRE;RECETTE SUBVENTION ETAT;RECETTE SUBVENTION DEPARTEMENT;RECETTE BOURSES ETAT;RECETTE BOURSES DEPARTEMENT;RECETTE BOURSES COMMUNE;RECETTE BOURSES FONDATION;RECETTE COMPLEMENTS;RECETTE FRAIS ETUDES;RECETTE LYCEE RENTES;RECETTE DIVERSES EX;RECETTE TROUSSEAU;RECETTE TOTALE;PRIX BOURSE PENSION;PRIX BOURSE DEMI-PENSION;PRIX BOURSE EXTERNES;PRIX PENSION ELEMENTAIRE;PRIX PENSION GRAMMAIRE;PRIX PENSION SUPERIEUR;PRIX PENSION MATHEMATIQUES;RETRIBUTION FRAIS ELEMENTAIRE;RETRIBUTION FRAIS GRAMMAIRE;RETRIBUTION FRAIS SUPERIEUR;RETRIBUTION FRAIS MATHEMATIQUES;RETRIBUTION ADMISSION;DEPENSE PERSONNEL TRAITEMENT;DEPENSE PERSONNEL INDEMNITES;DEPENSE PERSONNEL TOTAL;DEPENSE PERSONNEL CLASSIQUE TRAITEMENT;DEPENSE PERSONNEL CLASSIQUE INDEMNITES;DEPENSE PERSONNEL CLASSIQUE TOTAL;DEPENSE PERSONNEL SPECIAL TRAITEMENT;DEPENSE PERSONNEL SPECIAL INDEMNITES;DEPENSE PERSONNEL SPECIAL TOTAL;DEPENSE PERSONNEL MAITRE;DEPENSE PERSONNEL SUBVEILLANT;DEPENSE PERSONNEL MEDECIN;DEPENSE PERSONNEL AGENT;DEPENSE PERSONNEL TOTAL;DEPENSE NOURRITURE;DEPENSE MATERIEL HABILLEMENT;DEPENSE MATERIEL CHAUFFAGE;DEPENSE FRAIS SERVICE;DEPENSE MATERIEL BIBLIOTHEQUE;DEPENSE MATERIEL TROUSSEAU;DEPENSE MATERIEL TOTAL;DEPENSES TOTAL;REPORT TOTAL RECETTES;COMPARAISON RECETTE;COMPARAISON DEPENSE;ELEVE INTERNE BOURSE NATIONALE;ELEVE INTERNE BOURSE DEPARTEMENTALE;ELEVE INTERNE BOURSE COMMUNALE;ELEVE INTERNE BOURSE FONDATION;ELEVE INTERNE PENSION LIBRE;ELEVE INTERNE DEMI-PENSIONNAIRE;ELEVE INTERNES TOTAL;ELEVE EXTERNES BOURSE NATIONALE;ELEVE EXTERNE BOURSE DEPARTEMENTALE;ELEVE EXTERNE BOURSE COMMUNALE;ELEVE EXTERNE SURVEILLE;ELEVE EXTERNES LIBRE;ELEVE EXTERNE ETABLISSEMENT;ELEVE EXTERNES TOTAL;ELEVES TOTAL GENERAL;ELEVE CLASSE MATHEMATIQUES SUPERIEUR NOUVEAU;ELEVE CLASSE MATHEMATIQUES SUPERIEUR VETERAN;ELEVE CLASSIQUE MATHEMATIQUES ELEMENTAIRE;ELEVE CLASSIQUE MATHEMATIQUES PREPA;ELEVE CLASSIQUE PHILOSOPHIE NOUVEAU;ELEVE CLASSIQUE PHILOSOPHIE VETERAN;ELEVE CLASSIQUE RHETORIQUE NOUVEAU;ELEVE CLASSIQUE RHETORIQUE VETERAN;ELEVE EN CLASSIQUE 2;ELEVE EN CLASSIQUE 3;ELEVE EN CLASSIQUE 4;ELEVE EN CLASSIQUE 5;ELEVE EN CLASSIQUE 6;ELEVE EN CLASSIQUE 7;ELEVE EN CLASSIQUE 8;ELEVE CLASSIQUE CLASSE PRIMAIRE;ELEVE CLASSIQUE TOTAL;ELEVE ENSEIGNEMENT SPECIAL 6;ELEVE ENSEIGNEMENT SPECIAL 5;ELEVE ENSEIGNEMENT SPECIAL 4;ELEVE ENSEIGNEMENT SPECIAL 3;ELEVE ENSEIGNEMENT SPECIAL 2;ELEVE ENSEIGNEMENT SPECIAL 1;ELEVE ENSEIGNEMENT SPECIAL TOTAL;REPARTITION ELEVE TOTAL;EN PREPA ECOLE NORMALE LETTRE;EN PREPA ECOLE NORMALE SCIENCE;EN PREPA ECOLE POLYTECHNIQUE;EN PREPA ECOLE SAINT-CYR;EN PREPA ECOLE NAVALE;EN PREPA ECOLE FORESTIERE;EN PREPA ECOLE CENTRALE;EN PREPA ECOLE NORMALE CLUNY;877 ELEVE CLASSIQUE PASS;878 ELEVE CLASSIQUE PASS;879 ELEVE CLASSIQUE PASS;880 ELEVE CLASSIQUE PASS;881 ELEVE CLASSIQUE PASS;882 ELEVE CLASSIQUE PASS;883 ELEVE CLASSIQUE PASS;884 ELEVE CLASSIQUE PASS;885 ELEVE CLASSIQUE PASS;886 ELEVE CLASSIQUE PASS;887 ELEVE CLASSIQUE PASS;ELEVE CLASSIQUE TOTAL;ELEVE SPECIAL PASSE;878 ELEVE SPECIAL PASSE;879 ELEVE SPECIAL PASSE;880 ELEVES SPECIAL PASSE;881 ELEVES SPECIAL PASSE;882 ELEVES SPECIAL PASSE;883 ELEVES SPECIAL PASSE;884 ELEVES SPECIAL PASSE;885 ELEVES SPECIAL PASSE;886 ELEVES SPECIAL PASSE;887 ELEVES SPECIAL PASSE;ELEVES SPECIAL TOTAL
77;10;TOURCOING;117;1882;25000;8650;16350;46383.330000000002;NA;7759;NA;6455;NA;54383;9499.3500000000004;NA;5523.9099999999999;13601.799999999999;143605;700;425;90;600;650;700;0;80;100;120;0;90;14700;500;15200;NA;NA;0;28765.82;5195.4300000000003;33961.25;3588.98;11228.280000000001;800;6222.0500000000002;71001;34213.830000000002;4769.8999999999996;10065.57;1699.02;517.42999999999995;10584.25;61845;132846;143605;10579.530000000001;NA;16;0;5;0;70;59;150;2;0;4;49;41;0;96;246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;57;83;12;8;24;37;51;31;163;246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;0;0;0;0;0;0;0;0;3;7;3;13
78;7;VALENCIENNES;124;1875;9011.7000000000007;4266.5200000000004;4745.1800000000003;51213.889999999999;10000;10932.5;NA;560;NA;108380;22564;NA;4005.46;9371.3299999999999;217027;800;475;120;800;850;900;0;120;150;200;0;90;19650;5;19655;68671.119999999995;5373.8900000000003;74045;15175;2433.3299999999999;17608.330000000002;4025;12812.99;800;7940;136886;43907.709999999999;8367.3700000000008;19565.799999999999;2197.2600000000002;1608.6500000000001;6655.21;84302;221188;217027;NA;4161.5299999999997;8;0;0;0;99;67;174;2;0;0;41;151;1;195;369;0;0;7;12;2;1;15;6;10;24;23;23;30;22;18;64;257;0;10;12;21;24;45;112;369;0;0;0;0;0;0;0;0;0;0;9;3;7;5;2;6;8;2;5;47;0;0;1;6;4;3;7;3;4;5;2;35
79;0;GRENOBLE;0;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19;20;18;22;22;33;43;41;39;41;42;340;1;3;5;3;1;6;9;5;1;8;1;43
80;1;GRENOBLE;52;1803;28992;11606;17386;101100;NA;38219.5;5600;5425;1110;210171;38617.5;270;22101.549999999999;25371.77;447986;800;475;150;800;850;900;1000;120;150;200;250;90;24375;1525;25900;129807.78;21575.389999999999;151383;13700;2755;16455;10550;26830.529999999999;1150;11859.23;244128;112387.47;19790.099999999999;27855.299999999999;4075.5999999999999;1720.6199999999999;23327.060000000001;189156;433284;447986;14701.99;NA;58;7;8;2;253;46;374;4;0;0;27;308;0;339;713;10;18;108;13;24;0;49;0;33;47;58;59;51;38;39;67;614;6;9;13;24;26;21;99;713;0;12;38;38;1;3;2;3;10;9;13;18;22;30;39;31;34;36;34;276;0;2;5;3;0;4;8;3;1;7;1;34
81;3;TOURNON(G);118;1820;38509.849999999999;5949.6999999999998;32560.150000000001;75000;NA;11171.25;NA;NA;NA;48991;11451.5;NA;7231.6199999999999;7080.75;160926;700;425;90;650;700;750;0;90;110;130;0;90;20580.549999999999;1455.55;22036.099999999999;45437.199999999997;4631.6700000000001;50069;12350;2361.1100000000001;14711.110000000001;6080;6669.6999999999998;900;7021.6700000000001;107487;27815.200000000001;7040.4399999999996;7254.3999999999996;1296.95;471.35000000000002;11340.200000000001;55219;162706;160926;NA;1779.99;20;0;0;0;69;2;91;0;0;0;11;92;33;136;227;0;0;9;10;9;0;19;0;20;25;26;15;16;10;9;13;181;0;1;6;4;17;18;46;227;0;0;0;0;0;0;0;0;9;11;5;4;0;3;4;10;5;5;8;64;1;1;0;0;1;2;1;2;0;1;0;9
82;0;LYON;0;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26;32;27;39;32;26;23;26;33;53;57;374;7;8;2;13;4;10;8;1;8;10;12;83
83;2;BOURG;32;1854;16528.23;3625.5799999999999;12902.65;79680;1000;21255;5200;5200;NA;148253;11248;NA;6417.9899999999998;25990.400000000001;304245;650;400;120;650;700;750;0;90;110;130;0;90;21550;1550;23100;51547.75;9143.75;60691;17183.349999999999;3850;21033.349999999999;6650;15002.700000000001;800;9951.75;137229;85913.449999999997;28930.84;19628.759999999998;2499.9899999999998;1730.3099999999999;19001.169999999998;157705;294934;304245;9310.8700000000008;NA;37;14;10;0;211;16;288;1;0;10;12;109;0;132;420;0;0;19;13;13;0;18;0;19;27;28;27;26;32;25;47;294;4;8;16;30;36;32;126;420;0;0;0;0;0;0;0;0;3;11;9;9;12;8;5;12;16;17;27;129;1;4;0;4;2;5;5;0;2;2;7;33
84;1;LYON(G);63;1803;9000;6000;3000;136356.95000000001;14500;34225.25;24435;10820;3550;428690;147106.5;NA;25900.5;42638.919999999998;868223;950;550;200;900;950;1000;1100;150;200;250;300;0;43569.18;7084.4300000000003;50653.610000000001;241131.95000000001;36798.050000000003;277930;52313.32;5093.8999999999996;57407.220000000001;19350;55112.239999999998;2800;29540.25;492793;196334.76000000001;47019.389999999999;92510.110000000001;9472.7000000000007;6547.1199999999999;32274.84;384159;876952;868223;NA;8729.1200000000008;26;14;0;3;140;228;411;3;3;1;0;693;91;791;1202;22;11;102;31;44;2;65;8;73;106;111;90;69;68;49;101;952;10;13;20;48;100;59;250;1202;6;10;25;38;2;0;1;0;19;16;18;26;17;18;18;14;17;30;24;217;6;3;2;7;2;5;3;1;5;4;3;41
85;1;LYON-PL(G);64;1864;64600;4200;60400;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;-0.01;-0.01;2;7;0;0;161;5;175;0;0;0;0;18;0;18;193;0;0;0;0;0;0;0;0;0;0;37;29;30;36;22;22;176;0;0;0;0;0;17;17;193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
86;5;MACON;66;1841;8022.7299999999996;3310.0900000000001;4712.6400000000003;55300;NA;14726;NA;NA;NA;87271;15174;NA;3917.1500000000001;7541.3500000000004;183929;700;425;90;650;700;750;0;90;110;130;0;0;17130.560000000001;225;17355.560000000001;52350.860000000001;8216.3799999999992;60567;11226.65;2644.4400000000001;13871.09;4690;8159.96;750;7191.8699999999999;112586;42751.790000000001;7762.4799999999996;13060.280000000001;2092.6199999999999;1347.1500000000001;5384.96;72399;184985;183929;NA;1055.7;24;0;0;0;94;59;177;4;0;0;0;167;0;171;348;0;0;17;9;10;0;9;5;13;21;26;18;26;25;30;37;246;0;6;9;22;40;25;102;348;0;0;0;0;2;0;0;0;4;5;0;4;2;0;0;0;0;6;6;27;0;1;0;2;0;0;0;0;1;3;2;9
87;1;SAINT-ETIENNE;109;1840;7410.7399999999998;3000.9000000000001;4409.8400000000001;75641.660000000003;NA;8579;NA;28645;1000;68139;29639.900000000001;NA;4930.1199999999999;9383.8799999999992;225959;800;475;120;750;800;850;1000;100;140;175;250;90;21519.439999999999;1424.72;22944.16;62779.400000000001;9474.3299999999999;72254;19542.77;3328.6100000000001;22871.380000000001;6350;12561.639999999999;970.82000000000005;6931.96;144884;41301.660000000003;7638.29;14411.99;2232.5599999999999;800;11574.49;77959;222842;225958;3115.8800000000001;NA;18;0;47;1;67;25;158;1;0;14;58;199;0;272;430;30;0;19;10;15;0;12;0;12;24;23;22;29;31;34;51;312;14;14;16;20;27;27;118;430;0;0;0;0;0;28;6;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
88;0;MONTPELLIER;0;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;35;47;62;63;48;52;61;54;60;54;566;6;7;8;13;13;7;7;17;9;8;9;104
89;1;CARCASSONNE;37;1853;4888;3178;1710;108784.69;800;11645;11490;NA;590.10000000000002;325526;18929.75;NA;15391.07;31588;524744;700;425;150;750;800;850;900;100;140;175;225;90;28391.66;3140;31531.66;125032.03999999999;13680.209999999999;138712;30936.66;3029.1599999999999;33965.82;8266;36465.730000000003;1400;19458.299999999999;269800;136474.38;47114.660000000003;35129.519999999997;3898.1199999999999;3844.8800000000001;23340.799999999999;249802;519602;524744;5142.0799999999999;NA;13;17;1;1;220;8;260;1;0;0;0;63;1;65;325;0;0;33;25;21;0;32;2;20;50;61;0;0;0;0;0;244;6;6;9;18;42;0;81;325;0;0;4;3;0;0;0;0;9;10;10;11;10;9;10;9;5;5;6;94;2;4;3;4;3;0;1;6;0;0;1;24
90;1;CARCASSONNE-PL;38;1879;2271.3499999999999;810.92999999999995;1460.4200000000001;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;-0.01;-0.01;0;3;1;0;159;19;182;0;0;0;0;113;0;113;295;0;0;0;0;0;0;0;0;0;0;0;68;52;42;30;39;231;0;0;0;0;0;64;64;295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
91;3;MONTPELLIER(G);75;1803;4962.9499999999998;2851.25;2111.6999999999998;103799.97;NA;29350;800;2550;724;318026;71585.229999999996;NA;3276.0799999999999;44590.739999999998;574702;850;500;150;850;900;950;1000;140;175;225;300;90;35500;3159.1599999999999;38659.160000000003;178931.89000000001;19229.919999999998;198162;24177.759999999998;2550;27727.759999999998;10000;35376.809999999998;1300;18481.169999999998;329707;141416.41;27603.16;27236.939999999999;4802.8599999999997;5057.4899999999998;35230.739999999998;241348;571054;574702;3647.96;NA;37;0;2;2;188;19;248;4;0;0;0;453;0;457;705;14;15;57;22;37;3;44;17;54;77;48;45;50;40;34;31;588;0;4;11;31;42;29;117;705;0;8;17;11;0;0;0;1;11;14;26;39;42;28;29;39;36;39;32;335;1;2;3;5;7;4;4;7;6;6;5;50
92;3;MONTPELLIER-PL(G);76;1860;20664;5611;15053;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;-0.01;-0.01;3;0;1;0;173;22;199;1;0;0;66;0;0;67;266;0;0;0;0;0;0;0;0;0;0;55;28;45;38;38;35;239;0;0;0;0;0;27;27;266;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
93;2;NIMES;88;1803;18485;7878.5600000000004;10606.440000000001;35138.889999999999;800;20602.5;2850;14500;1665;197311;63729;NA;8941.6000000000004;18182.950000000001;363721;800;475;150;800;850;900;1000;120;150;200;250;90;26971.110000000001;1628.8900000000001;28600;127107.96000000001;19986.619999999999;147095;21606.66;2555.25;24161.91;5200;16984.150000000001;1000;9020;232061;77451.75;16931.669999999998;19610.639999999999;2758.4400000000001;1803.6800000000001;13309.690000000001;131866;363927;363721;NA;205.87;33;3;21;2;199;70;328;2;3;28;4;371;37;445;773;4;10;81;24;28;3;56;5;58;68;72;69;55;45;33;20;631;4;7;13;34;50;34;142;773;0;5;14;14;3;2;2;1;10;11;11;12;11;11;13;13;13;16;16;137;3;1;2;4;3;3;2;4;3;2;3;30
94;0;NANCY;0;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;58;60;59;56;1;3;46;48;45;56;64;496;5;5;9;7;0;0;7;3;3;6;5;50
95;1;BAR-LE-DUC;23;1854;13440;4488;8952;83695.830000000002;3500;19608.5;1400;2800;NA;131049;15979.120000000001;257;5151.6999999999998;5061.1999999999998;268502;700;425;120;700;750;800;1000;100;125;150;250;90;22275;1190;23465;71750.550000000003;9701.6599999999999;81452;8494.5900000000001;1144.1600000000001;9639.1499999999996;6656;14412.450000000001;868.75;8362.8299999999999;144856;68079.419999999998;13884.559999999999;26715.57;2003.0999999999999;2230.1100000000001;3516.98;116430;261286;268502;7216.2200000000003;NA;25;4;4;0;164;18;215;6;0;0;33;109;0;148;363;5;10;28;7;10;0;16;7;19;47;29;29;21;22;7;15;272;0;7;13;22;30;19;91;363;0;10;18;5;0;0;0;2;2;2;4;1;1;3;2;5;4;6;2;32;1;0;3;2;0;0;4;0;2;2;2;16
96;3;NANCY;80;1803;17574.75;6824.3999999999996;10750.35;70854.149999999994;200;58661.370000000003;1700;3950;560;298693;80344.880000000005;NA;19920.610000000001;24990.619999999999;559875;850;500;150;850;900;950;1000;140;175;225;300;90;27045.549999999999;1634.1700000000001;28679.720000000001;166184.70999999999;28921.98;195107;21099.18;2590;23689.18;11650;37129.660000000003;1690;18829.5;316775;142822.69;25290;58861.470000000001;3297.6999999999998;1996.1800000000001;20445.259999999998;252713;569488;559875;NA;9613.2999999999993;88;3;7;0;305;54;457;14;0;0;39;450;0;503;960;38;47;161;35;22;2;40;11;52;68;81;66;64;53;45;55;840;10;12;18;27;34;19;120;960;5;26;60;59;0;10;0;0;56;58;55;55;0;0;44;43;41;50;62;464;4;5;6;5;0;0;3;3;1;4;3;34
97;0;POITIERS;0;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13;14;23;37;37;61;68;63;66;64;66;512;6;3;6;5;7;6;6;2;7;14;5;67
98;1;ANGOULEME;20;1840;16703;7390;9313;89334.710000000006;400;13001.25;6562.5;NA;NA;176705;33005.150000000001;NA;4279.9899999999998;17341;342629;750;450;150;750;800;850;1000;100;140;175;250;90;26556.939999999999;1540;28096.939999999999;111945.83;13244.709999999999;125191;18688.889999999999;1934.4400000000001;20623.330000000002;5148.3400000000001;21421.029999999999;1600;10940.24;213020;74731.880000000005;8284.0499999999993;17651.470000000001;3999.6799999999998;1403.55;16601.959999999999;122673;335693;342629;6936.2200000000003;NA;17;13;2;0;229;31;292;0;0;0;34;202;32;268;560;6;2;36;27;19;0;30;7;29;37;52;57;40;38;23;39;442;0;4;13;37;43;21;118;560;0;1;1;4;0;0;0;0;0;0;0;8;7;15;16;16;20;14;20;116;0;0;0;0;2;0;1;0;1;0;1;5
99;2;CHATEAUROUX;42;1853;18230;3360;14870;56045.860000000001;300;10730;1775;4283;NA;116586;17891.75;NA;6598.6300000000001;8152.6999999999998;222363;650;400;90;650;700;750;0;90;110;130;0;90;19775;30;19805;57501;9223;66725;7150;825;7975;5972;12833.85;1000;8562.3999999999996;122873;56876.980000000003;9432.2299999999996;12931.34;2100.02;2366.6100000000001;6953.6000000000004;90661;213534;222363;8829.0799999999999;NA;20;5;9;0;168;18;220;0;0;11;32;167;0;210;430;0;0;19;8;22;0;23;0;19;29;45;34;29;33;24;50;335;2;5;9;28;33;18;95;430;0;0;0;0;0;0;0;0;2;1;3;10;1;8;6;8;7;2;5;53;1;2;2;2;3;2;2;1;1;2;1;19
100;2;LIMOGES;60;1803;10250;3785;6465;34862.440000000002;NA;13291.5;NA;5382;NA;137099;34866.25;NA;4931.8999999999996;11616.700000000001;242049;750;450;120;750;800;850;0;100;140;175;0;90;23925;1337.5;25262.5;79893.839999999997;9134.4200000000001;89028;11673.879999999999;1373.02;13046.9;4229.5299999999997;13094.68;1100;9866.3899999999994;155628;51847.370000000003;10289.120000000001;16314.43;2877.1999999999998;1585.97;9909.3899999999994;92823;248452;242049;NA;6402.4499999999998;23;0;7;0;147;53;230;1;0;17;4;312;17;351;581;0;0;29;15;13;0;40;0;25;38;64;53;44;40;23;91;475;0;7;12;32;29;26;106;581;0;0;0;0;0;0;0;0;1;0;4;2;2;3;2;1;7;2;4;28;0;0;0;0;0;0;1;0;2;0;0;3
101;3;NIORT(G);89;1858;21000;6070;14930;41000;800;10861.25;11855;7727;NA;87405;9242;NA;1443.9100000000001;11495.59;181830;700;425;90;650;700;750;0;90;110;130;0;90;17999.990000000002;525;18524.990000000002;49671.660000000003;5130;54801;12700;1500;14200;4950;9669.9300000000003;950;8038.7600000000002;111135;45845.790000000001;8201.8999999999996;11486.139999999999;1999;1235.72;8003.4899999999998;76772;187907;181830;NA;6077.3500000000004;16;28;13;0;121;32;210;0;2;11;0;129;0;142;352;0;0;17;12;16;0;17;3;12;30;26;29;25;25;14;41;267;0;0;0;22;35;28;85;352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;12;0;0;0;0;0;0;0;0;0;4;1;5
102;5;POITIERS;94;1803;17743;4940;12803;76580.509999999995;NA;16321.25;NA;3925;NA;130258;22833.5;NA;15429.35;16339.85;281687;700;425;120;700;750;800;1000;100;125;150;250;90;21700;2022.5;23722.5;79658.869999999995;8462.7399999999998;88122;13324.43;1545;14869.43;6225;18671.279999999999;900;8952.1299999999992;161462;68838.350000000006;9645.7600000000002;27939.709999999999;2374.75;1630.9400000000001;14535.540000000001;124965;286427;281687;NA;4739.9099999999999;29;0;7;0;193;14;243;1;0;12;15;189;11;228;471;11;3;39;8;28;3;20;12;18;39;49;22;38;28;25;52;395;2;4;4;14;27;25;76;471;0;3;10;10;0;0;0;0;0;0;0;0;13;19;24;18;20;11;17;122;0;0;0;0;0;3;1;0;1;2;0;7
103;4;ROCHEFORT;102;1886;8519.7299999999996;4283.5900000000001;4236.1400000000003;58681.940000000002;NA;11560.5;NA;12980;11789;73938;19267;NA;3735.5;23510.93;215463;700;425;90;650;700;750;0;90;110;130;0;90;18475;1061.3900000000001;19536.389999999999;57809.980000000003;6110.8299999999999;63921;8722.7600000000002;1741.1099999999999;10463.870000000001;3000;10046.860000000001;750;6588.1800000000003;114306;43610.470000000001;7512.6199999999999;18520.169999999998;1794.6199999999999;1857.6099999999999;17368;90663;204970;215463;10493.32;NA;23;27;17;0;107;9;183;0;15;20;47;141;0;223;406;56;0;26;9;14;0;12;0;13;22;30;41;26;23;17;27;316;0;4;7;21;31;27;90;406;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;12;5;17;0;0;0;0;0;0;0;0;0;2;0;2
104;5;ROCHELLE(LA);103;1843;11021.700000000001;5008.8999999999996;6012.8000000000002;47500;4980;13425;700;13620;2916;68522;14402;NA;5162.7299999999996;5602.7700000000004;176830;700;425;100;650;700;750;0;90;110;130;0;90;19675;1925;21600;52021.959999999999;3855;55877;11200;1300;12500;5340;8207.4099999999999;950;7399.1499999999996;111874;39091.110000000001;7102.5500000000002;9480.8899999999994;1770.3599999999999;1457.8900000000001;4724.2200000000003;63627;175501;176830;1329.71;NA;22;2;22;5;91;17;159;2;0;30;7;159;0;198;357;0;0;15;8;14;0;11;0;20;27;26;27;14;23;25;43;253;0;6;10;29;30;29;104;357;0;0;0;2;0;0;0;0;5;5;6;3;4;3;12;7;5;6;9;65;2;0;2;2;1;0;0;0;1;3;0;11
